Cycle_Number,Time_s,Voltage_V,Current_A,Temp_C,Qd
24,2067.945900000006,3.3402328,-4.000069,29.343027,1.0766494
24,2068.7658999999985,3.3301983,-4.000483,29.343027,1.0766494
24,2069.654800000004,3.3201733,-3.999902090909091,29.343027,1.0766494
24,2070.6637000000046,3.3101406,-3.9997742727272727,29.321602,1.0766494
24,2071.7675000000017,3.300106,-3.999796363636364,29.321602,1.0766494
24,2072.969300000012,3.2900629,-4.000020454545455,29.304386,1.0766494
24,2074.340000000011,3.2799234,-3.99914609090909,29.304386,1.0766494
24,2075.891100000008,3.2699203,-3.999585272727273,29.304386,1.0766494
24,2075.891199999998,3.2699203,-3.999585272727273,29.339958,1.0766494
24,2077.623700000011,3.2598114,-4.000234636363636,29.339958,1.0766494
24,2079.6206999999995,3.2497482,-4.000383727272727,29.379547,1.0766494
24,2081.973299999998,3.239747,-3.999944181818181,29.379547,1.0766494
24,2081.9734000000026,3.239747,-3.999944181818181,29.41398,1.0766494
24,2084.8562000000093,3.2296238,-4.000085909090909,29.410713,1.0766494
24,2088.440100000007,3.2195797,-3.999887363636363,29.423922,1.0766494
24,2093.226600000009,3.2095757,-4.000247181818182,29.482437,1.0766494
24,2098.234100000001,3.2020187,-4.000094181818181,29.482437,1.0766494
24,2098.2342000000062,3.2020187,-4.000094181818181,29.487595,1.0766494
24,2103.2444000000105,3.1962872,-3.999987545454545,29.487595,1.0766494
24,2103.2445000000007,3.1962872,-3.999987545454545,29.563475,1.0766494
24,2108.2477999999974,3.1917553,-4.000139636363636,29.56002,1.0766494
24,2113.2501000000047,3.1882391,-4.000158727272726,29.56002,1.0766494
24,2113.250200000009,3.1882391,-4.000158727272726,29.634949,1.0766494
24,2118.256900000008,3.185338,-3.999856636363636,29.634949,1.0766494
24,2118.256999999998,3.185338,-3.999856636363636,29.619696,1.0766494
24,2123.262600000002,3.1829481,-3.999968454545454,29.677376,1.0766494
24,2128.2669000000024,3.1807404,-3.999989727272727,29.725962,1.0766494
24,2133.270900000003,3.178895,-4.000163090909091,29.811909,1.0766494
24,2138.2750000000087,3.1773205,-4.000099363636363,29.811909,1.0766494
24,2138.275099999999,3.1773205,-4.000099363636363,29.810598,1.0766494
24,2143.282300000006,3.1758184,-3.9998978181818177,29.910118,1.0766494
24,2148.282400000011,3.1743832,-3.999940272727272,29.91585,1.0766494
24,2153.284200000009,3.1729259,-3.999547090909091,29.91585,1.0766494
24,2153.2843,3.1729259,-3.999547090909091,29.923889,1.0766494
24,2158.29310000001,3.1718159,-3.9996285454545455,29.923889,1.0766494
24,2158.2932,3.1718159,-3.9996285454545455,30.009804,1.0766494
24,2163.294000000009,3.1704941,-3.9998513636363633,30.03924,1.0766494
24,2168.2973000000056,3.1693106,-4.000336,30.033667,1.0766494
24,2173.305000000008,3.1682425,-4.000041272727272,30.033667,1.0766494
24,2173.3050999999978,3.1682425,-4.000041272727272,30.098436,1.0766494
24,2178.312300000005,3.1670828,-3.999168181818182,30.150911,1.0766494
24,2183.324099999998,3.166049,-4.000146999999999,30.213741,1.0766494
24,2188.3266000000003,3.1649361,-4.000381545454545,30.226921,1.0766494
24,2193.3318,3.1639776,-4.000284454545454,30.342978,1.0766494
24,2198.3343000000023,3.1629305,-4.000222909090908,30.372166,1.0766494
24,2203.3349000000017,3.1619158,-4.000476454545455,30.372166,1.0766494
24,2203.3350000000064,3.1619158,-4.000476454545455,30.356905,1.0766494
24,2208.338400000008,3.1610146,-4.000088909090909,30.356905,1.0766494
24,2208.338499999998,3.1610146,-4.000088909090909,30.414526,1.0766494
24,2213.3473000000085,3.1600142,-4.000116272727273,30.47501,1.0766494
24,2218.350600000005,3.1590958,-4.00012709090909,30.502302,1.0766494
24,2223.354700000011,3.1579857,-4.000642545454546,30.599401,1.0766494
24,2228.360400000005,3.1570921,-4.000035181818181,30.568892,1.0766494
24,2233.361700000009,3.1562557,-3.999908636363636,30.568892,1.0766494
24,2233.3617999999988,3.1562557,-3.999908636363636,30.623631,1.0766494
24,2238.366200000004,3.1553431,-4.000149181818181,30.650921,1.0766494
24,2243.368300000002,3.1542969,-3.999885181818181,30.693056,1.0766494
24,2248.3745000000054,3.1533642,-3.999948545454545,30.709486,1.0766494
24,2253.3763000000035,3.1525908,-4.000039545454545,30.758875,1.0766494
24,2258.378800000006,3.1517181,-3.999700545454545,30.772011,1.0766494
24,2263.3868000000075,3.15065,-4.00003,30.772011,1.0766494
24,2263.3868999999977,3.15065,-4.00003,30.78878,1.0766494
24,2268.395000000004,3.1496992,-3.9998110909090903,30.820057,1.0766494
24,2273.395100000009,3.1488342,-4.000001363636364,30.876888,1.0766494
24,2278.403600000005,3.1478214,-4.000085909090909,30.933315,1.0766494
24,2283.408900000009,3.1470537,-3.9998154545454554,30.933315,1.0766494
24,2283.409,3.1470537,-3.9998154545454554,30.977713,1.0766494
24,2288.412200000006,3.1457672,-3.999994909090909,30.94816,1.0766494
24,2293.416299999997,3.1448822,-4.000179999999999,30.985535,1.0766494
24,2298.4253000000026,3.143878,-4.000256727272727,30.970095,1.0766494
24,2303.4351000000024,3.1431341,-4.000176545454544,31.030701,1.0766494
24,2308.4376000000047,3.1420383,-4.000028727272727,31.028786,1.0766494
24,2313.443299999999,3.140975,-4.000326545454545,31.079285,1.0766494
24,2318.447400000005,3.1399851,-4.000112363636363,31.1056,1.0766494
24,2323.4598000000115,3.1390285,-3.999921181818181,31.1056,1.0766494
24,2323.4599000000017,3.1390285,-3.999921181818181,31.144114,1.0766494
24,2328.4685000000027,3.1381245,-4.000174363636363,31.14465,1.0766494
24,2333.4713000000047,3.1370173,-4.000077272727272,31.170193,1.0766494
24,2338.4809000000096,3.1359653,-3.9998388181818174,31.170193,1.0766494
24,2338.481,3.1359653,-3.9998388181818174,31.169992,1.0766494
24,2343.489600000001,3.1349354,-3.9995713636363632,31.169992,1.0766494
24,2343.489700000005,3.1349354,-3.9995713636363632,31.184092,1.0766494
24,2348.4898000000103,3.1338606,-3.999981454545454,31.237629,1.0766494
24,2353.49010000001,3.1327982,-4.000446999999999,31.26696,1.0766494
24,2358.498000000007,3.1317549,-3.9998748181818176,31.278032,1.0766494
24,2363.503700000001,3.1305418,-3.999896909090909,31.287167,1.0766494
24,2368.5078000000067,3.1294031,-3.9998344545454554,31.326397,1.0766494
24,2373.5095,3.1284323,-3.9999653636363632,31.326397,1.0766494
24,2373.509600000005,3.1284323,-3.9999653636363632,31.336498,1.0766494
24,2378.511200000008,3.1272383,-3.999703545454545,31.336498,1.0766494
24,2378.5112999999983,3.1272383,-3.999703545454545,31.396328,1.0766494
24,2383.51890000001,3.1260338,-4.000095454545455,31.396328,1.0766494
24,2383.519,3.1260338,-4.000095454545455,31.409071,1.0766494
24,2388.526700000002,3.1251125,-3.9998028181818177,31.409071,1.0766494
24,2388.526800000007,3.1251125,-3.9998028181818177,31.473829,1.0766494
24,2393.5292000000045,3.1238337,-3.9996888181818178,31.473829,1.0766494
24,2393.529300000009,3.1238337,-3.9996888181818178,31.428101,1.0766494
24,2398.5377000000008,3.1228209,-3.999868272727273,31.487717,1.0766494
24,2403.5446999999986,3.1214228,-3.999884363636363,31.487717,1.0766494
24,2403.5448000000038,3.1214228,-3.999884363636363,31.48657,1.0766494
24,2408.5504999999976,3.1203518,-3.9999601818181816,31.557219,1.0766494
24,2413.5609000000118,3.1190825,-3.999927272727272,31.557219,1.0766494
24,2413.561000000001,3.1190825,-3.999927272727272,31.577816,1.0766494
24,2418.5722000000096,3.1178522,-3.999901272727272,31.577816,1.0766494
24,2418.5723,3.1178522,-3.999901272727272,31.563292,1.0766494
24,2423.575600000011,3.1165323,-4.000004454545454,31.563292,1.0766494
24,2423.575700000001,3.1165323,-4.000004454545454,31.591669,1.0766494
24,2428.5829999999987,3.1152067,-4.000297909090909,31.625212,1.0766494
24,2433.589399999997,3.114151,-4.00012709090909,31.625212,1.0766494
24,2433.589500000002,3.114151,-4.00012709090909,31.670485,1.0766494
24,2438.60070000001,3.1127825,-3.9997248181818175,31.670485,1.0766494
24,2438.6008,3.1127825,-3.9997248181818175,31.713709,1.0766494
24,2443.606599999999,3.1115179,-4.000121909090908,31.638678,1.0766494
24,2448.6154000000097,3.1103983,-4.000032999999999,31.638678,1.0766494
24,2448.6155,3.1103983,-4.000032999999999,31.684195,1.0766494
24,2453.6195000000007,3.1089392,-4.000058181818182,31.684195,1.0766494
24,2453.619600000005,3.1089392,-4.000058181818182,31.709099,1.0766494
24,2458.619600000005,3.1076279,-4.000009636363636,31.709099,1.0766494
24,2458.61970000001,3.1076279,-4.000009636363636,31.724123,1.0766494
24,2463.623000000007,3.1061954,-4.000076363636363,31.724123,1.0766494
24,2463.623099999997,3.1061954,-4.000076363636363,31.760269,1.0766494
24,2468.6264999999985,3.1049738,-4.000047727272727,31.7715,1.0766494
24,2473.6289000000106,3.1036663,-3.999952818181818,31.789808,1.0766494
24,2478.6313999999984,3.1021824,-4.000156545454545,31.767309,1.0766494
24,2483.6371999999974,3.1008596,-4.0000741818181815,31.79262,1.0766494
24,2488.641300000003,3.0995436,-3.999955,31.826885,1.0766494
24,2493.6438000000053,3.0981855,-4.000213818181818,31.826885,1.0766494
24,2493.64390000001,3.0981855,-4.000213818181818,31.828997,1.0766494
24,2498.6454999999987,3.0968781,-4.000167,31.799664,1.0766494
24,2503.652000000002,3.0955572,-4.0002758181818185,31.799664,1.0766494
24,2503.6521000000066,3.0955572,-4.0002758181818185,31.878273,1.0766494
24,2508.6523000000016,3.0942192,-3.999629454545455,31.89024,1.0766494
24,2513.6563000000024,3.092658,-4.000267545454545,31.896339,1.0766494
24,2518.665999999997,3.0913057,-4.000333,31.923729,1.0766494
24,2523.6774000000005,3.0899124,-3.999884363636363,31.915548,1.0766494
24,2528.681500000006,3.0886106,-3.9997954545454544,31.931736,1.0766494
24,2533.6888000000035,3.0871763,-4.000249363636364,32.015423,1.0766494
24,2538.6898000000074,3.0857115,-3.99994109090909,32.049675,1.0766494
24,2543.6901999999973,3.0842524,-4.000013999999999,32.01123,1.0766494
24,2548.6925000000047,3.0827084,-3.999844,32.01123,1.0766494
24,2548.6926000000094,3.0827084,-3.999844,32.031406,1.0766494
24,2553.7012000000104,3.0813389,-3.999553636363636,32.031406,1.0766494
24,2553.7013000000006,3.0813389,-3.999553636363636,32.035423,1.0766494
24,2558.705300000001,3.0798225,-3.999841818181818,32.035423,1.0766494
24,2558.705400000006,3.0798225,-3.999841818181818,32.085587,1.0766494
24,2563.70640000001,3.0782576,-4.000271909090909,32.098515,1.0766494
24,2568.7099000000017,3.076869,-3.999741727272727,32.084446,1.0766494
24,2573.712200000009,3.0752668,-4.000046909090909,32.129704,1.0766494
24,2578.722000000009,3.0736494,-4.000326545454545,32.129704,1.0766494
24,2578.722099999999,3.0736494,-4.000326545454545,32.121731,1.0766494
24,2583.731700000004,3.0720148,-3.999790272727272,32.142845,1.0766494
24,2588.732700000008,3.0704432,-3.999573545454546,32.151958,1.0766494
24,2593.7367999999988,3.0688248,-3.999873545454545,32.208237,1.0766494
24,2598.7370999999985,3.0671167,-3.9993624545454542,32.208237,1.0766494
24,2598.737200000003,3.0671167,-3.9993624545454542,32.175903,1.0766494
24,2603.7418000000034,3.0656271,-3.999661545454545,32.175903,1.0766494
24,2603.741900000008,3.0656271,-3.999661545454545,32.249496,1.0766494
24,2608.7539000000106,3.0636845,-4.000200818181818,32.278812,1.0766494
24,2613.7548000000097,3.0619631,-3.999800727272728,32.278812,1.0766494
24,2613.7549,3.0619631,-3.999800727272728,32.267349,1.0766494
24,2618.756600000008,3.0599804,-3.9998323636363633,32.289417,1.0766494
24,2623.760800000004,3.0581999,-3.999527181818182,32.331791,1.0766494
24,2628.768000000011,3.0564098,-4.000180818181819,32.331791,1.0766494
24,2628.768100000001,3.0564098,-4.000180818181819,32.318478,1.0766494
24,2633.779300000009,3.0543699,-3.999794181818181,32.330441,1.0766494
24,2638.790500000003,3.0524998,-4.000146181818182,32.330441,1.0766494
24,2638.7906000000075,3.0524998,-4.000146181818182,32.362759,1.0766494
24,2643.79800000001,3.0505352,-4.000166090909091,32.362759,1.0766494
24,2643.7981,3.0505352,-4.000166090909091,32.374542,1.0766494
24,2648.8012000000017,3.04846,-3.999921181818181,32.374542,1.0766494
24,2648.8013000000064,3.04846,-3.999921181818181,32.413887,1.0766494
24,2653.8101000000024,3.0463161,-4.000646454545454,32.413887,1.0766494
24,2653.810200000007,3.0463161,-4.000646454545454,32.41787,1.0766494
24,2658.8102999999974,3.0442743,-4.000018272727273,32.43079,1.0766494
24,2663.810500000007,3.0421343,-4.0001145454545455,32.492165,1.0766494
24,2668.8185000000085,3.0399876,-4.000181727272727,32.492165,1.0766494
24,2668.8185999999987,3.0399876,-4.000181727272727,32.468021,1.0766494
24,2673.82190000001,3.0376291,-4.000343454545455,32.53056,1.0766494
24,2678.8300000000017,3.0354462,-3.999945454545454,32.523129,1.0766494
24,2683.8310000000056,3.0330076,-3.999880909090909,32.523129,1.0766494
24,2683.8311000000103,3.0330076,-3.999880909090909,32.600651,1.0766494
24,2688.8361000000004,3.0306416,-4.000696272727272,32.573467,1.0766494
24,2693.845000000001,3.0281334,-4.000324363636364,32.610928,1.0766494
24,2698.851600000009,3.0256968,-4.000430090909091,32.612629,1.0766494
24,2703.8601000000053,3.0233459,-3.999942454545454,32.612629,1.0766494
24,2703.86020000001,3.0233459,-3.999942454545454,32.647568,1.0766494
24,2708.8666999999987,3.0204601,-4.000056454545454,32.717075,1.0766494
24,2713.877200000002,3.0177326,-3.999978,32.717075,1.0766494
24,2713.8773000000074,3.0177326,-3.999978,32.715202,1.0766494
24,2718.881300000008,3.0150261,-4.000365545454545,32.715202,1.0766494
24,2718.8813999999984,3.0150261,-4.000365545454545,32.766464,1.0766494
24,2723.881500000003,3.0123091,-4.000283181818181,32.810936,1.0766494
24,2728.8856000000087,3.0092039,-4.000041272727272,32.810936,1.0766494
24,2728.885699999999,3.0092039,-4.000041272727272,32.880013,1.0766494
24,2733.896099999998,3.0062723,-3.999868272727273,32.899212,1.0766494
24,2738.900999999998,3.0032969,-4.0001881818181815,32.899212,1.0766494
24,2738.9011000000028,3.0032969,-4.0001881818181815,32.945339,1.0766494
24,2743.9084000000003,3.0001802,-3.999961090909091,32.945339,1.0766494
24,2743.908500000005,3.0001802,-3.999961090909091,32.934128,1.0766494
24,2748.9093,2.9968805,-3.999926363636363,32.934128,1.0766494
24,2748.909400000004,2.9968805,-3.999926363636363,33.005535,1.0766494
24,2753.9159000000072,2.9936495,-4.000486909090909,32.977001,1.0766494
24,2758.919200000004,2.9901571,-3.999991818181818,32.977001,1.0766494
24,2758.9193000000087,2.9901571,-3.999991818181818,33.047432,1.0766494
24,2763.9282000000094,2.9865561,-3.999366727272727,33.024818,1.0766494
24,2768.9340000000084,2.9828053,-3.999518909090909,33.137573,1.0766494
24,2773.9379000000044,2.9790478,-3.999798545454545,33.137573,1.0766494
24,2773.938000000009,2.9790478,-3.999798545454545,33.115173,1.0766494
24,2778.9437000000034,2.9750462,-4.000355999999999,33.115173,1.0766494
24,2778.943800000008,2.9750462,-4.000355999999999,33.156326,1.0766494
24,2783.951000000001,2.9707642,-3.99994109090909,33.156326,1.0766494
24,2783.9511000000057,2.9707642,-3.99994109090909,33.218777,1.0766494
24,2788.9621000000043,2.9664593,-3.999854454545454,33.283848,1.0766494
24,2793.9734000000026,2.9618807,-4.000171272727273,33.308884,1.0766494
24,2798.978600000002,2.9571333,-3.9999770909090895,33.308884,1.0766494
24,2798.978700000007,2.9571333,-3.9999770909090895,33.337891,1.0766494
24,2803.982799999998,2.9521465,-3.9997838181818177,33.337891,1.0766494
24,2803.9829000000027,2.9521465,-3.9997838181818177,33.419704,1.0766494
24,2808.9927000000025,2.9466782,-3.9999961818181817,33.408474,1.0766494
24,2813.9934000000067,2.9408722,-3.999552727272727,33.408474,1.0766494
24,2813.9935000000114,2.9408722,-3.999552727272727,33.514332,1.0766494
24,2819.000700000004,2.9348745,-3.999999181818181,33.579548,1.0766494
24,2824.0023999999976,2.9283619,-4.000663363636364,33.602489,1.0766494
24,2829.0071000000025,2.9215746,-3.999883,33.674007,1.0766494
24,2834.015599999999,2.9141722,-4.000347727272727,33.752045,1.0766494
24,2839.018000000011,2.9061699,-3.9999653636363632,33.752045,1.0766494
24,2839.018100000001,2.9061699,-3.9999653636363632,33.762131,1.0766494
24,2844.0271000000066,2.8972769,-3.9998323636363633,33.816326,1.0766494
24,2849.0302999999985,2.8878002,-3.999865272727273,33.885258,1.0766494
24,2853.82680000001,2.8777704,-3.9996888181818178,33.974518,1.0766494
24,2858.2505999999994,2.8677502,-4.000133181818182,33.997646,1.0766494
24,2862.269100000005,2.857666,-4.000195545454544,33.997646,1.0766494
24,2862.2692000000097,2.857666,-4.000195545454544,34.007481,1.0766494
24,2866.010800000004,2.8475866,-3.999998363636363,34.007481,1.0766494
24,2866.0109000000084,2.8475866,-3.999998363636363,34.070316,1.0766494
24,2869.4176000000007,2.8375139,-3.999655909090909,34.120537,1.0766494
24,2872.545200000008,2.8274813,-4.000233727272727,34.120537,1.0766494
24,2872.545299999998,2.8274813,-4.000233727272727,34.148769,1.0766494
24,2875.4830000000075,2.8174448,-4.00020509090909,34.148769,1.0766494
24,2875.4830999999976,2.8174448,-4.00020509090909,34.184738,1.0766494
24,2878.171100000007,2.8074198,-4.000063818181818,34.184738,1.0766494
24,2878.171200000012,2.8074198,-4.000063818181818,34.202713,1.0766494
24,2880.7045999999973,2.7973919,-4.000005727272727,34.202713,1.0766494
24,2880.704700000002,2.7973919,-4.000005727272727,34.262936,1.0766494
24,2883.066200000001,2.7873869,-3.9998934545454543,34.262936,1.0766494
24,2883.066300000006,2.7873869,-3.9998934545454543,34.28281,1.0766494
24,2885.26430000001,2.7773714,-3.999901272727272,34.28281,1.0766494
24,2885.2644,2.7773714,-3.999901272727272,34.297569,1.0766494
24,2887.3087000000087,2.7673712,-4.000138818181817,34.297569,1.0766494
24,2889.2744999999995,2.7573633,-3.9997130909090894,34.382965,1.0766494
24,2891.112300000008,2.7473011,-4.000385909090909,34.424019,1.0766494
24,2892.8755999999994,2.7372265,-4.000224181818181,34.424019,1.0766494
24,2894.5512000000017,2.7271042,-3.9997079090909087,34.439915,1.0766494
24,2896.14390000001,2.7170858,-4.000183,34.439915,1.0766494
24,2897.625800000009,2.7070189,-4.000146181818182,34.454639,1.0766494
24,2899.064400000003,2.6968031,-3.99973,34.454639,1.0766494
24,2900.457300000009,2.6866484,-3.999872636363636,34.454639,1.0766494
24,2900.4574,2.6866484,-3.999872636363636,34.467716,1.0766494
24,2901.7523000000074,2.6766443,-3.999919909090909,34.467716,1.0766494
24,2902.9812999999995,2.6665525,-3.999981454545454,34.574081,1.0766494
24,2904.181300000011,2.6564713,-4.000294,34.574081,1.0766494
24,2905.3205000000016,2.6463823,-3.999994909090909,34.574081,1.0766494
24,2905.3206000000064,2.6463823,-3.999994909090909,34.581833,1.0766494
24,2906.402200000012,2.6362295,-3.999992727272727,34.581833,1.0766494
24,2907.451000000001,2.6262121,-4.000166090909091,34.581833,1.0766494
24,2908.4565,2.6161938,-3.999953727272727,34.581833,1.0766494
24,2908.456600000005,2.6161938,-3.999953727272727,34.67532,1.0766494
24,2909.4175000000105,2.6060791,-3.9998513636363633,34.67532,1.0766494
24,2910.344100000002,2.59587,-3.9995210909090906,34.67532,1.0766494
24,2911.2369000000035,2.585743,-3.999864,34.681694,1.0766494
24,2912.0887000000075,2.5756683,-4.000101545454545,34.681694,1.0766494
24,2912.8956000000035,2.5656586,-3.9998206363636366,34.681694,1.0766494
24,2913.669399999999,2.5556459,-3.999833636363636,34.681694,1.0766494
24,2913.669500000004,2.5556459,-3.999833636363636,34.708965,1.0766494
24,2914.4319000000105,2.545496,-3.999872636363636,34.708965,1.0766494
24,2915.147800000006,2.5354671,-4.000110181818181,34.708965,1.0766494
24,2915.8446000000117,2.5252981,-3.999944181818181,34.708965,1.0766494
24,2916.502600000007,2.5152779,-3.9999589090909087,34.75605,1.0766494
24,2917.1511000000028,2.5052414,-3.999516727272727,34.75605,1.0766494
24,2917.7647,2.4951115,-4.000244181818182,34.75605,1.0766494
24,2918.3617999999988,2.4850245,-3.999756454545454,34.75605,1.0766494
24,2918.930500000002,2.4748487,-3.999958,34.75605,1.0766494
24,2919.483300000007,2.4647846,-4.000667636363636,34.842091,1.0766494
24,2920.0136000000057,2.4545012,-4.0002558181818175,34.842091,1.0766494
24,2920.523100000006,2.4443407,-4.000058181818182,34.842091,1.0766494
24,2921.0137000000104,2.4341555,-3.999989727272727,34.842091,1.0766494
24,2921.4856,2.4237118,-3.999700545454545,34.842091,1.0766494
24,2921.9391000000032,2.4134712,-4.000056454545454,34.850979,1.0766494
24,2922.375200000009,2.4032097,-3.9996108181818175,34.850979,1.0766494
24,2922.7834000000003,2.392993,-3.999853545454545,34.850979,1.0766494
24,2923.1802000000025,2.3827438,-4.000262363636363,34.850979,1.0766494
24,2923.556500000006,2.3726702,-3.999991,34.850979,1.0766494
24,2923.915300000008,2.3626223,-3.999685818181818,34.850979,1.0766494
24,2924.257299999997,2.3526125,-4.0002758181818185,34.850979,1.0766494
24,2924.577400000009,2.3425789,-3.999921181818181,34.850979,1.0766494
24,2924.898000000001,2.3325043,-3.9993299090909087,34.940781,1.0766494
24,2925.20150000001,2.322484,-3.999944181818181,34.940781,1.0766494
24,2925.497000000003,2.3121099,-4.000092,34.940781,1.0766494
24,2925.7753999999986,2.30194,-4.000115363636364,34.940781,1.0766494
24,2926.0464000000065,2.2918797,-3.9998219090909086,34.940781,1.0766494
24,2926.2971000000107,2.2816124,-3.999882181818182,34.940781,1.0766494
24,2926.540300000008,2.271471,-3.999895636363636,34.940781,1.0766494
24,2926.783500000005,2.2608004,-4.000121909090908,34.940781,1.0766494
24,2927.008200000011,2.2506266,-4.000041272727272,34.940781,1.0766494
24,2927.224000000002,2.2404289,-4.000058181818182,34.940781,1.0766494
24,2927.4257999999973,2.230197,-4.0007352727272725,34.940781,1.0766494
24,2927.6226000000024,2.2198105,-3.999958,34.9576,1.0766494
24,2927.8164000000106,2.2092867,-3.999716181818181,34.9576,1.0766494
24,2927.9860000000044,2.1992569,-3.999719636363636,34.9576,1.0766494
24,2928.159500000009,2.1886806,-3.999986636363636,34.9576,1.0766494
24,2928.3291000000027,2.1781034,-3.999691,34.9576,1.0766494
24,2928.4802000000054,2.1678486,-4.000196909090909,34.9576,1.0766494
24,2928.6331000000064,2.1570272,-3.999997090909091,34.9576,1.0766494
24,2928.7780000000057,2.146698,-4.000258909090909,34.9576,1.0766494
24,2928.910100000008,2.1362152,-4.000163909090909,34.9576,1.0766494
24,2929.037800000005,2.1259089,-3.9997911818181815,34.9576,1.0766494
24,2929.1630000000005,2.1157637,-4.000020454545455,34.9576,1.0766494
24,2929.273100000006,2.1056519,-3.999866181818181,34.9576,1.0766494
24,2929.3938000000053,2.09513,-3.9997183636363633,34.9576,1.0766494
24,2929.4993000000104,2.0847187,-4.000036090909091,34.9576,1.0766494
24,2929.599500000011,2.0744085,-3.999583090909091,34.9576,1.0766494
24,2929.7042000000074,2.0639563,-3.9996949090909086,34.9576,1.0766494
24,2929.8061000000016,2.0530548,-3.9999463636363632,34.9576,1.0766494
24,2929.9003000000084,2.0424061,-3.999564,34.9576,1.0766494
24,2929.996400000004,2.031126,-3.999905181818181,34.9576,1.0766494
24,2930.078699999998,2.0210876,-3.999699272727272,34.9576,1.0766494
24,2930.1682,2.010972,-3.9995579090909086,34.9576,1.0766494
24,2930.252099999998,2.0003519,-3.999666727272727,34.9576,1.0766494
24,2930.3035999999997,2.0306282,-3.999684545454545,34.9576,1.0766494
24,2930.3285000000037,2.0186071,-4.000244181818182,34.9576,1.0766494
24,2930.3531999999977,2.0079317,-4.000116272727273,34.9576,1.0766494
24,2930.3986000000004,1.9978533,-3.996079636363636,34.9576,1.0766494
24,2935.4032000000007,1.999568,-1.347925909090909,35.11866,1.0766494
24,2940.4082000000053,1.9996128,-0.6901532909090908,35.225632,1.0766494
24,2945.4144000000088,1.9999943,-0.4233178181818181,35.24033,1.0766494
24,2950.415000000008,1.9999323,-0.3212278545454545,35.263588,1.0766494
24,2955.421000000002,2.0003414,-0.2700918363636363,35.263588,1.0766494
24,2955.421100000007,2.0003414,-0.2700918363636363,35.260586,1.0766494
24,2960.421600000001,1.9997549,-0.2411989727272727,35.29155,1.0766494
24,2965.426900000006,1.9999409,-0.2182084909090909,35.267784,1.0766494
24,2970.432700000005,1.9999256,-0.2016240909090909,35.22905,1.0766494
24,2975.435200000007,2.0002813,-0.1865161545454545,35.212997,1.0766494
24,2980.438000000009,2.0001507,-0.1761514454545454,35.161022,1.0766494
24,2985.4435000000085,1.9998484,-0.1663528818181818,35.032852,1.0766494
24,2990.445900000006,2.0002937,-0.1573233181818181,34.981102,1.0766494
24,2995.446800000005,1.999608,-0.1513524454545454,34.910191,1.0766494
24,3000.4516000000003,2.0003233,-0.142863009090909,34.827194,1.0766494
24,3005.4522,1.9997797,-0.1379255818181818,34.827194,1.0766494
24,3005.4523000000045,1.9997797,-0.1379255818181818,34.769325,1.0766494
24,3010.458200000008,1.9998913,-0.1316885545454545,34.769325,1.0766494
24,3010.4582999999984,1.9998913,-0.1316885545454545,34.671143,1.0766494
24,3015.4631999999983,2.0001154,-0.1268100727272727,34.671143,1.0766494
24,3015.463300000003,2.0001154,-0.1268100727272727,34.638462,1.0766494
24,3020.463400000008,1.9998484,-0.1227708272727272,34.638462,1.0766494
24,3020.463499999998,1.9998484,-0.1227708272727272,34.519638,1.0766494
24,3025.465200000006,2.0002146,-0.1172507909090909,34.452656,1.0766494
24,3030.466800000009,1.9997044,-0.1142406454545454,34.452656,1.0766494
24,3030.4668999999994,1.9997044,-0.1142406454545454,34.340614,1.0766494
24,3035.4718,1.9999924,-0.109481809090909,34.340614,1.0766494
24,3035.471900000004,1.9999924,-0.109481809090909,34.328709,1.0766494
24,3040.472900000008,1.9998207,-0.1070716181818181,34.195194,1.0766494
24,3045.4784000000072,2.0003319,-0.1030349727272727,34.195194,1.0766494
24,3045.478499999997,2.0003319,-0.1030349727272727,34.104538,1.0766494
24,3050.4801000000007,2.0002375,-0.0999988181818181,34.104538,1.0766494
24,3050.4802000000054,2.0002375,-0.0999988181818181,33.977249,1.0766494
24,3055.4812000000093,1.9996986,-0.0970788454545454,33.977249,1.0766494
24,3055.4812999999995,1.9996986,-0.0970788454545454,33.930481,1.0766494
24,3060.4899000000005,2.0001011,-0.0945290636363636,33.930481,1.0766494
24,3060.490000000005,2.0001011,-0.0945290636363636,33.824902,1.0766494
24,3065.4936000000016,1.9996243,-0.0924405181818181,33.792164,1.0766494
24,3070.495800000004,2.0000095,-0.0888174227272727,33.792164,1.0766494
24,3070.495900000009,2.0000095,-0.0888174227272727,33.656605,1.0766494
24,3075.5003,2.00002,-0.0869291481818181,33.570572,1.0766494
24,3080.506500000003,2.0003662,-0.0845718381818181,33.570572,1.0766494
24,3080.506600000008,2.0003662,-0.0845718381818181,33.564911,1.0766494
24,3085.510500000004,2.0002222,-0.0817593663636363,33.564911,1.0766494
24,3085.5106000000087,2.0002222,-0.0817593663636363,33.455063,1.0766494
24,3090.515599999999,2.0001221,-0.0808585772727272,33.36216,1.0766494
24,3095.521300000008,2.0001926,-0.078188289090909,33.36216,1.0766494
24,3095.521399999998,2.0001926,-0.078188289090909,33.343437,1.0766494
24,3100.523000000001,1.9999447,-0.0769164345454545,33.343437,1.0766494
24,3100.523100000006,1.9999447,-0.0769164345454545,33.237946,1.0766494
24,3105.5310000000027,2.000246,-0.0745825336363636,33.237946,1.0766494
24,3105.5311000000074,2.000246,-0.0745825336363636,33.196041,1.0766494
